geo,time,children_per_woman_total_fertility
dnk,1887,4.28
dnk,1888,4.25
dnk,1889,4.21
dnk,1890,4.11
dnk,1891,4.18
dnk,1892,4
dnk,1893,4.16
dnk,1894,4.1
dnk,1895,4.09
dnk,1896,4.11
dnk,1897,4.02
dnk,1898,4.08
dnk,1899,4.01
dnk,1900,4.07
dnk,1901,4.14
dnk,1902,4.05
dnk,1903,3.96
dnk,1904,3.97
dnk,1905,3.87
dnk,1906,3.87
dnk,1907,3.81
dnk,1908,3.83
dnk,1909,3.78
dnk,1910,3.67
dnk,1911,3.6
dnk,1912,3.58
dnk,1913,3.43
dnk,1914,3.42
dnk,1915,3.23
dnk,1916,3.23
dnk,1917,3.11
dnk,1918,3.16
dnk,1919,2.96
dnk,1920,3.29
dnk,1921,3.11
dnk,1922,2.87
dnk,1923,2.86
dnk,1924,2.78
dnk,1925,2.66
dnk,1926,2.58
dnk,1927,2.44
dnk,1928,2.43
dnk,1929,2.3
dnk,1930,2.3
dnk,1931,2.2
dnk,1932,2.19
dnk,1933,2.1
dnk,1934,2.15
dnk,1935,2.12
dnk,1936,2.14
dnk,1937,2.16
dnk,1938,2.18
dnk,1939,2.16
dnk,1940,2.22
dnk,1941,2.24
dnk,1942,2.5
dnk,1943,2.65
dnk,1944,2.84
dnk,1945,2.98
dnk,1946,3.02
dnk,1947,2.9
dnk,1948,2.71
dnk,1949,2.57
dnk,1950,2.58
dnk,1951,2.5
dnk,1952,2.54
dnk,1953,2.6
dnk,1954,2.54
dnk,1955,2.58
dnk,1956,2.59
dnk,1957,2.56
dnk,1958,2.54
dnk,1959,2.49
dnk,1960,2.54
dnk,1961,2.55
dnk,1962,2.54
dnk,1963,2.64
dnk,1964,2.6
dnk,1965,2.61
dnk,1966,2.62
dnk,1967,2.35
dnk,1968,2.12
dnk,1969,2
dnk,1970,1.95
dnk,1971,2.04
dnk,1972,2.03
dnk,1973,1.92
dnk,1974,1.9
dnk,1975,1.92
dnk,1976,1.75
dnk,1977,1.66
dnk,1978,1.67
dnk,1979,1.6
dnk,1980,1.55
dnk,1981,1.44
dnk,1982,1.43
dnk,1983,1.38
dnk,1984,1.4
dnk,1985,1.45
dnk,1986,1.48
dnk,1987,1.5
dnk,1988,1.56
dnk,1989,1.62
dnk,1990,1.67
dnk,1991,1.68
dnk,1992,1.76
dnk,1993,1.75
dnk,1994,1.81
dnk,1995,1.81
dnk,1996,1.75
dnk,1997,1.75
dnk,1998,1.72
dnk,1999,1.74
dnk,2000,1.77
dnk,2001,1.75
dnk,2002,1.72
dnk,2003,1.76
dnk,2004,1.78
dnk,2005,1.8
dnk,2006,1.85
dnk,2007,1.85
dnk,2008,1.89
dnk,2009,1.84
dnk,2010,1.88
dnk,2011,1.76
dnk,2012,1.73
dnk,2013,1.88
dnk,2014,1.88
dnk,2015,1.89
dji,1800,6.3
dji,1801,6.3
dji,1802,6.3
dji,1803,6.3
dji,1804,6.3
dji,1805,6.3
dji,1806,6.3
dji,1807,6.3
dji,1808,6.3
dji,1809,6.3
dji,1810,6.3
dji,1811,6.3
dji,1812,6.3
dji,1813,6.3
dji,1814,6.3
dji,1815,6.3
dji,1816,6.3
dji,1817,6.3
dji,1818,6.3
dji,1819,6.3
dji,1820,6.3
dji,1821,6.3
dji,1822,6.3
dji,1823,6.3
dji,1824,6.3
dji,1825,6.3
dji,1826,6.3
dji,1827,6.3
dji,1828,6.3
dji,1829,6.3
dji,1830,6.3
dji,1831,6.3
dji,1832,6.3
dji,1833,6.3
dji,1834,6.3
dji,1835,6.3
dji,1836,6.3
dji,1837,6.3
dji,1838,6.3
dji,1839,6.3
dji,1840,6.3
dji,1841,6.3
dji,1842,6.3
dji,1843,6.3
dji,1844,6.3
dji,1845,6.3
dji,1846,6.3
dji,1847,6.3
dji,1848,6.3
dji,1849,6.3
dji,1850,6.3
dji,1851,6.3
dji,1852,6.3
dji,1853,6.3
dji,1854,6.3
dji,1855,6.3
dji,1856,6.3
dji,1857,6.3
dji,1858,6.3
dji,1859,6.3
dji,1860,6.3
dji,1861,6.3
dji,1862,6.3
dji,1863,6.3
dji,1864,6.3
dji,1865,6.3
dji,1866,6.3
dji,1867,6.3
dji,1868,6.3
dji,1869,6.3
dji,1870,6.3
dji,1871,6.3
dji,1872,6.3
dji,1873,6.3
dji,1874,6.3
dji,1875,6.3
dji,1876,6.3
dji,1877,6.3
dji,1878,6.3
dji,1879,6.3
dji,1880,6.3
dji,1881,6.3
dji,1882,6.3
dji,1883,6.3
dji,1884,6.3
dji,1885,6.3
dji,1886,6.3
dji,1887,6.3
dji,1888,6.3
dji,1889,6.3
dji,1890,6.3
dji,1891,6.3
dji,1892,6.3
dji,1893,6.3
dji,1894,6.3
dji,1895,6.3
dji,1896,6.3
dji,1897,6.3
dji,1898,6.3
dji,1899,6.3
dji,1900,6.3
dji,1901,6.3
dji,1902,6.3
dji,1903,6.3
dji,1904,6.3
dji,1905,6.3
dji,1906,6.3
dji,1907,6.3
dji,1908,6.3
dji,1909,6.3
dji,1910,6.3
dji,1911,6.3
dji,1912,6.3
dji,1913,6.3
dji,1914,6.3
dji,1915,6.3
dji,1916,6.3
dji,1917,6.3
dji,1918,6.3
dji,1919,6.3
dji,1920,6.3
dji,1921,6.3
dji,1922,6.3
dji,1923,6.3
dji,1924,6.3
dji,1925,6.3
dji,1926,6.3
dji,1927,6.3
dji,1928,6.3
dji,1929,6.3
dji,1930,6.3
dji,1931,6.3
dji,1932,6.3
dji,1933,6.3
dji,1934,6.3
dji,1935,6.3
dji,1936,6.3
dji,1937,6.3
dji,1938,6.3
dji,1939,6.3
dji,1940,6.3
dji,1941,6.3
dji,1942,6.3
dji,1943,6.3
dji,1944,6.3
dji,1945,6.3
dji,1946,6.3
dji,1947,6.3
dji,1948,6.3
dji,1949,6.3
dji,1950,6.3
dji,1951,6.3
dji,1952,6.31
dji,1953,6.31
dji,1954,6.32
dji,1955,6.34
dji,1956,6.35
dji,1957,6.38
dji,1958,6.4
dji,1959,6.43
dji,1960,6.46
dji,1961,6.49
dji,1962,6.53
dji,1963,6.56
dji,1964,6.6
dji,1965,6.63
dji,1966,6.67
dji,1967,6.7
dji,1968,6.74
dji,1969,6.77
dji,1970,6.8
dji,1971,6.83
dji,1972,6.84
dji,1973,6.83
dji,1974,6.82
dji,1975,6.78
dji,1976,6.73
dji,1977,6.67
dji,1978,6.6
dji,1979,6.52
dji,1980,6.44
dji,1981,6.37
dji,1982,6.32
dji,1983,6.27
dji,1984,6.24
dji,1985,6.22
dji,1986,6.21
dji,1987,6.19
dji,1988,6.17
dji,1989,6.14
dji,1990,6.09
dji,1991,6
dji,1992,5.88
dji,1993,5.73
dji,1994,5.55
dji,1995,5.35
dji,1996,5.15
dji,1997,4.95
dji,1998,4.77
dji,1999,4.61
dji,2000,4.47
dji,2001,4.35
dji,2002,4.25
dji,2003,4.16
dji,2004,4.07
dji,2005,3.99
dji,2006,3.91
dji,2007,3.83
dji,2008,3.76
dji,2009,3.68
dji,2010,3.6
dji,2011,3.53
dji,2012,3.46
dji,2013,3.39
dji,2014,3.32
dji,2015,3.26
dom,1800,6.16
dom,1801,6.16
dom,1802,6.16
dom,1803,6.16
dom,1804,6.16
dom,1805,6.16
dom,1806,6.16
dom,1807,6.16
dom,1808,6.16
dom,1809,6.16
dom,1810,6.16
dom,1811,6.16
dom,1812,6.16
dom,1813,6.16
dom,1814,6.16
dom,1815,6.16
dom,1816,6.16
dom,1817,6.16
dom,1818,6.16
dom,1819,6.16
dom,1820,6.16
dom,1821,6.16
dom,1822,6.16
dom,1823,6.16
dom,1824,6.16
dom,1825,6.16
dom,1826,6.16
dom,1827,6.16
dom,1828,6.16
dom,1829,6.16
dom,1830,6.16
dom,1831,6.16
dom,1832,6.16
dom,1833,6.16
dom,1834,6.16
dom,1835,6.16
dom,1836,6.16
dom,1837,6.16
dom,1838,6.16
dom,1839,6.16
dom,1840,6.16
dom,1841,6.16
dom,1842,6.16
dom,1843,6.16
dom,1844,6.16
dom,1845,6.16
dom,1846,6.16
dom,1847,6.16
dom,1848,6.16
dom,1849,6.16
dom,1850,6.16
dom,1851,6.16
dom,1852,6.16
dom,1853,6.16
dom,1854,6.16
dom,1855,6.16
dom,1856,6.16
dom,1857,6.16
dom,1858,6.16
dom,1859,6.16
dom,1860,6.16
dom,1861,6.16
dom,1862,6.16
dom,1863,6.16
dom,1864,6.16
dom,1865,6.16
dom,1866,6.16
dom,1867,6.16
dom,1868,6.16
dom,1869,6.16
dom,1870,6.16
dom,1871,6.16
dom,1872,6.16
dom,1873,6.16
dom,1874,6.16
dom,1875,6.16
dom,1876,6.16
dom,1877,6.16
dom,1878,6.16
dom,1879,6.16
dom,1880,6.16
dom,1881,6.16
dom,1882,6.16
dom,1883,6.16
dom,1884,6.16
dom,1885,6.16
dom,1886,6.16
dom,1887,6.16
dom,1888,6.16
dom,1889,6.16
dom,1890,6.16
dom,1891,6.16
dom,1892,6.16
dom,1893,6.16
dom,1894,6.16
dom,1895,6.16
dom,1896,6.16
dom,1897,6.16
dom,1898,6.16
dom,1899,6.16
dom,1900,6.16
dom,1901,6.16
dom,1902,6.16
dom,1903,6.16
dom,1904,6.16
dom,1905,6.16
dom,1906,6.16
dom,1907,6.16
dom,1908,6.16
dom,1909,6.16
dom,1910,6.16
dom,1911,6.16
dom,1912,6.16
dom,1913,6.16
dom,1914,6.16
dom,1915,6.16
dom,1916,6.16
dom,1917,6.16
dom,1918,6.16
dom,1919,6.16
dom,1920,6.16
dom,1921,6.16
dom,1922,6.16
dom,1923,6.16
dom,1924,6.16
dom,1925,6.16
dom,1926,6.16
dom,1927,6.16
dom,1928,6.16
dom,1929,6.16
dom,1930,6.16
dom,1931,6.16
dom,1932,6.16
dom,1933,6.16
dom,1934,6.16
dom,1935,6.16
dom,1936,6.25
dom,1937,6.34
dom,1938,6.43
dom,1939,6.52
dom,1940,6.61
dom,1941,6.7
dom,1942,6.79
dom,1943,6.88
dom,1944,6.97
dom,1945,7.06
dom,1946,7.15
dom,1947,7.24
dom,1948,7.33
dom,1949,7.42
dom,1950,7.51
dom,1951,7.54
dom,1952,7.59
dom,1953,7.63
dom,1954,7.66
dom,1955,7.67
dom,1956,7.68
dom,1957,7.67
dom,1958,7.64
dom,1959,7.61
dom,1960,7.56
dom,1961,7.49
dom,1962,7.4
dom,1963,7.3
dom,1964,7.19
dom,1965,7.05
dom,1966,6.9
dom,1967,6.74
dom,1968,6.56
dom,1969,6.38
dom,1970,6.18
dom,1971,5.98
dom,1972,5.78
dom,1973,5.58
dom,1974,5.38
dom,1975,5.19
dom,1976,5.01
dom,1977,4.85
dom,1978,4.69
dom,1979,4.55
dom,1980,4.42
dom,1981,4.3
dom,1982,4.19
dom,1983,4.08
dom,1984,3.98
dom,1985,3.88
dom,1986,3.78
dom,1987,3.7
dom,1988,3.61
dom,1989,3.54
dom,1990,3.47
dom,1991,3.4
dom,1992,3.33
dom,1993,3.26
dom,1994,3.2
dom,1995,3.13
dom,1996,3.07
dom,1997,3.01
dom,1998,2.97
dom,1999,2.93
dom,2000,2.89
dom,2001,2.86
dom,2002,2.84
dom,2003,2.81
dom,2004,2.78
dom,2005,2.75
dom,2006,2.72
dom,2007,2.69
dom,2008,2.65
dom,2009,2.62
dom,2010,2.58
dom,2011,2.55
dom,2012,2.52
dom,2013,2.48
dom,2014,2.45
dom,2015,2.42
ecu,1800,6.98
ecu,1801,6.98
ecu,1802,6.98
ecu,1803,6.98
ecu,1804,6.98
ecu,1805,6.98
ecu,1806,6.98
ecu,1807,6.98
ecu,1808,6.98
ecu,1809,6.98
ecu,1810,6.98
ecu,1811,6.98
ecu,1812,6.98
ecu,1813,6.98
ecu,1814,6.98
ecu,1815,6.98
ecu,1816,6.98
ecu,1817,6.98
ecu,1818,6.99
ecu,1819,6.99
ecu,1820,6.99
ecu,1821,6.99
ecu,1822,6.99
ecu,1823,6.99
ecu,1824,6.99
ecu,1825,6.99
ecu,1826,6.99
ecu,1827,6.99
ecu,1828,6.99
ecu,1829,6.99
ecu,1830,6.99
ecu,1831,6.99
ecu,1832,6.99
ecu,1833,6.99
ecu,1834,6.99
ecu,1835,6.99
ecu,1836,6.99
ecu,1837,6.99
ecu,1838,6.99
ecu,1839,6.99
ecu,1840,6.99
ecu,1841,6.99
ecu,1842,6.99
ecu,1843,6.99
ecu,1844,6.99
ecu,1845,6.99
ecu,1846,6.99
ecu,1847,6.99
ecu,1848,6.99
ecu,1849,6.99
ecu,1850,6.99
ecu,1851,6.99
ecu,1852,6.99
ecu,1853,6.99
ecu,1854,7
ecu,1855,7
ecu,1856,7
ecu,1857,7
ecu,1858,7
ecu,1859,7
ecu,1860,7
ecu,1861,7
ecu,1862,7
ecu,1863,7
ecu,1864,7
ecu,1865,7
ecu,1866,7
ecu,1867,7
ecu,1868,7
ecu,1869,7
ecu,1870,7
ecu,1871,7
ecu,1872,7
ecu,1873,7
ecu,1874,7
ecu,1875,7
ecu,1876,7
ecu,1877,7
ecu,1878,7
ecu,1879,7
ecu,1880,7
ecu,1881,7
ecu,1882,7
ecu,1883,7
ecu,1884,7
ecu,1885,7
ecu,1886,7
ecu,1887,7
ecu,1888,7
ecu,1889,7
ecu,1890,7.01
ecu,1891,7.01
ecu,1892,7.01
ecu,1893,7.01
ecu,1894,7.01
ecu,1895,7.01
ecu,1896,7.01
ecu,1897,7.01
ecu,1898,7.01
ecu,1899,7.01
ecu,1900,7.01
ecu,1901,7
ecu,1902,6.98
ecu,1903,6.97
ecu,1904,6.96
ecu,1905,6.94
ecu,1906,6.93
ecu,1907,6.92
ecu,1908,6.9
ecu,1909,6.89
ecu,1910,6.88
ecu,1911,6.87
ecu,1912,6.85
ecu,1913,6.84
ecu,1914,6.83
ecu,1915,6.81
ecu,1916,6.8
ecu,1917,6.79
ecu,1918,6.82
ecu,1919,6.86
ecu,1920,6.89
ecu,1921,6.93
ecu,1922,6.96
ecu,1923,7.01
ecu,1924,7.05
ecu,1925,7.09
ecu,1926,7.13
ecu,1927,7.17
ecu,1928,7.15
ecu,1929,7.13
ecu,1930,7.12
ecu,1931,7.1
ecu,1932,7.08
ecu,1933,7.06
ecu,1934,7.03
ecu,1935,7.01
ecu,1936,6.99
ecu,1937,6.96
ecu,1938,6.91
ecu,1939,6.86
ecu,1940,6.82
ecu,1941,6.77
ecu,1942,6.72
ecu,1943,6.71
ecu,1944,6.71
ecu,1945,6.71
ecu,1946,6.7
ecu,1947,6.7
ecu,1948,6.7
ecu,1949,6.69
ecu,1950,6.69
ecu,1951,6.69
ecu,1952,6.71
ecu,1953,6.72
ecu,1954,6.72
ecu,1955,6.72
ecu,1956,6.72
ecu,1957,6.72
ecu,1958,6.71
ecu,1959,6.7
ecu,1960,6.69
ecu,1961,6.67
ecu,1962,6.65
ecu,1963,6.62
ecu,1964,6.59
ecu,1965,6.55
ecu,1966,6.49
ecu,1967,6.42
ecu,1968,6.34
ecu,1969,6.24
ecu,1970,6.13
ecu,1971,6.01
ecu,1972,5.87
ecu,1973,5.74
ecu,1974,5.59
ecu,1975,5.45
ecu,1976,5.3
ecu,1977,5.16
ecu,1978,5.02
ecu,1979,4.88
ecu,1980,4.74
ecu,1981,4.62
ecu,1982,4.51
ecu,1983,4.4
ecu,1984,4.31
ecu,1985,4.22
ecu,1986,4.13
ecu,1987,4.04
ecu,1988,3.96
ecu,1989,3.86
ecu,1990,3.77
ecu,1991,3.67
ecu,1992,3.58
ecu,1993,3.49
ecu,1994,3.41
ecu,1995,3.34
ecu,1996,3.27
ecu,1997,3.21
ecu,1998,3.16
ecu,1999,3.11
ecu,2000,3.07
ecu,2001,3.03
ecu,2002,2.98
ecu,2003,2.94
ecu,2004,2.9
ecu,2005,2.85
ecu,2006,2.81
ecu,2007,2.77
ecu,2008,2.73
ecu,2009,2.69
ecu,2010,2.66
ecu,2011,2.62
ecu,2012,2.59
ecu,2013,2.56
ecu,2014,2.53
ecu,2015,2.5
egy,1800,6.06
egy,1801,6.06
egy,1802,6.06
egy,1803,6.06
egy,1804,6.06
egy,1805,6.06
egy,1806,6.06
egy,1807,6.06
egy,1808,6.06
egy,1809,6.06
egy,1810,6.06
egy,1811,6.06
egy,1812,6.06
egy,1813,6.06
egy,1814,6.06
egy,1815,6.05
egy,1816,6.05
egy,1817,6.05
egy,1818,6.05
egy,1819,6.05
egy,1820,6.05
egy,1821,6.05
egy,1822,6.05
egy,1823,6.05
egy,1824,6.05
egy,1825,6.05
egy,1826,6.05
egy,1827,6.05
egy,1828,6.05
egy,1829,6.05
egy,1830,6.05
egy,1831,6.05
egy,1832,6.05
egy,1833,6.05
egy,1834,6.05
egy,1835,6.05
egy,1836,6.05
egy,1837,6.05
egy,1838,6.05
egy,1839,6.05
egy,1840,6.05
egy,1841,6.05
egy,1842,6.05
egy,1843,6.05
egy,1844,6.05
egy,1845,6.04
egy,1846,6.04
egy,1847,6.04
egy,1848,6.04
egy,1849,6.04
egy,1850,6.04
egy,1851,6.04
egy,1852,6.04
egy,1853,6.04
egy,1854,6.04
egy,1855,6.04
egy,1856,6.04
egy,1857,6.04
egy,1858,6.04
egy,1859,6.04
egy,1860,6.04
egy,1861,6.04
egy,1862,6.04
egy,1863,6.04
egy,1864,6.04
egy,1865,6.04
egy,1866,6.04
egy,1867,6.04
egy,1868,6.04
egy,1869,6.04
egy,1870,6.04
egy,1871,6.04
egy,1872,6.04
egy,1873,6.04
egy,1874,6.04
egy,1875,6.03
egy,1876,6.03
egy,1877,6.03
egy,1878,6.03
egy,1879,6.03
egy,1880,6.03
egy,1881,6.03
egy,1882,6.03
egy,1883,6.03
egy,1884,6.03
egy,1885,6.03
egy,1886,6.03
egy,1887,6.03
egy,1888,6.03
egy,1889,6.03
egy,1890,6.03
egy,1891,6.03
egy,1892,6.03
egy,1893,6.03
egy,1894,6.03
egy,1895,6.03
egy,1896,6.03
egy,1897,6.03
egy,1898,6.03
egy,1899,6.03
egy,1900,6.03
egy,1901,6.03
egy,1902,6.03
egy,1903,6.03
egy,1904,6.03
egy,1905,6.02
egy,1906,6.02
egy,1907,6.02
egy,1908,6.02
egy,1909,6.02
egy,1910,6.02
egy,1911,6.02
egy,1912,6.02
egy,1913,5.99
egy,1914,5.97
egy,1915,5.94
egy,1916,5.97
egy,1917,5.99
egy,1918,6.02
egy,1919,6.05
egy,1920,6.08
egy,1921,6.08
egy,1922,6.07
egy,1923,6.07
egy,1924,6.07
egy,1925,6.07
egy,1926,6.15
egy,1927,6.24
egy,1928,6.33
egy,1929,6.42
egy,1930,6.51
egy,1931,6.4
egy,1932,6.29
egy,1933,6.18
egy,1934,6.07
egy,1935,5.97
egy,1936,5.95
egy,1937,5.93
egy,1938,5.91
egy,1939,5.89
egy,1940,5.87
egy,1941,5.91
egy,1942,5.95
egy,1943,5.99
egy,1944,6.03
egy,1945,6.07
egy,1946,6.17
egy,1947,6.27
egy,1948,6.38
egy,1949,6.48
egy,1950,6.59
egy,1951,6.6
egy,1952,6.62
egy,1953,6.64
egy,1954,6.65
egy,1955,6.66
egy,1956,6.66
egy,1957,6.66
egy,1958,6.66
egy,1959,6.65
egy,1960,6.63
egy,1961,6.61
egy,1962,6.57
egy,1963,6.53
egy,1964,6.47
egy,1965,6.41
egy,1966,6.33
egy,1967,6.24
egy,1968,6.14
egy,1969,6.04
egy,1970,5.94
egy,1971,5.85
egy,1972,5.76
egy,1973,5.69
egy,1974,5.63
egy,1975,5.59
egy,1976,5.55
egy,1977,5.51
egy,1978,5.47
egy,1979,5.42
egy,1980,5.37
egy,1981,5.31
egy,1982,5.25
egy,1983,5.19
egy,1984,5.12
egy,1985,5.05
egy,1986,4.95
egy,1987,4.83
egy,1988,4.68
egy,1989,4.52
egy,1990,4.35
egy,1991,4.18
egy,1992,4.02
egy,1993,3.88
egy,1994,3.76
egy,1995,3.66
egy,1996,3.58
egy,1997,3.51
egy,1998,3.44
egy,1999,3.37
egy,2000,3.31
egy,2001,3.24
egy,2002,3.18
egy,2003,3.13
egy,2004,3.09
egy,2005,3.05
egy,2006,3.02
egy,2007,2.99
egy,2008,2.95
egy,2009,2.92
egy,2010,2.88
egy,2011,2.85
egy,2012,2.81
egy,2013,2.77
egy,2014,2.73
egy,2015,2.7
slv,1800,5.9
slv,1801,5.9
slv,1802,5.9
slv,1803,5.9
slv,1804,5.9
slv,1805,5.9
slv,1806,5.9
slv,1807,5.9
slv,1808,5.9
slv,1809,5.9
slv,1810,5.9
slv,1811,5.9
slv,1812,5.9
slv,1813,5.9
slv,1814,5.9
slv,1815,5.9
slv,1816,5.9
slv,1817,5.9
slv,1818,5.9
slv,1819,5.9
slv,1820,5.9
slv,1821,5.9
slv,1822,5.9
slv,1823,5.9
slv,1824,5.9
slv,1825,5.9
slv,1826,5.9
slv,1827,5.9
slv,1828,5.9
slv,1829,5.9
slv,1830,5.9
slv,1831,5.9
slv,1832,5.9
slv,1833,5.9
slv,1834,5.9
slv,1835,5.9
slv,1836,5.9
slv,1837,5.9
slv,1838,5.9
slv,1839,5.9
slv,1840,5.9
slv,1841,5.9
slv,1842,5.9
slv,1843,5.9
slv,1844,5.9
slv,1845,5.9
slv,1846,5.9
slv,1847,5.9
slv,1848,5.9
slv,1849,5.9
slv,1850,5.9
slv,1851,5.9
slv,1852,5.9
slv,1853,5.9
slv,1854,5.9
slv,1855,5.9
slv,1856,5.9
slv,1857,5.9
slv,1858,5.9
slv,1859,5.9
slv,1860,5.9
slv,1861,5.9
slv,1862,5.9
slv,1863,5.9
slv,1864,5.9
slv,1865,5.9
slv,1866,5.9
slv,1867,5.9
slv,1868,5.9
slv,1869,5.9
slv,1870,5.9
slv,1871,5.9
slv,1872,5.9
slv,1873,5.9
slv,1874,5.9
slv,1875,5.9
slv,1876,5.9
slv,1877,5.9
slv,1878,5.9
slv,1879,5.9
slv,1880,5.9
slv,1881,5.9
slv,1882,5.9
slv,1883,5.9
slv,1884,5.9
slv,1885,5.9
slv,1886,5.9
slv,1887,5.9
slv,1888,5.9
slv,1889,5.9
slv,1890,5.9
slv,1891,5.9
slv,1892,5.9
slv,1893,5.9
slv,1894,5.9
slv,1895,5.9
slv,1896,5.9
slv,1897,5.9
slv,1898,5.9
slv,1899,5.9
slv,1900,5.9
slv,1901,5.88
slv,1902,5.87
slv,1903,5.86
slv,1904,5.85
slv,1905,5.85
slv,1906,5.84
slv,1907,5.83
slv,1908,5.86
slv,1909,5.89
slv,1910,5.93
slv,1911,5.96
slv,1912,5.99
slv,1913,5.94
slv,1914,5.89
slv,1915,5.85
slv,1916,5.8
slv,1917,5.75
slv,1918,5.85
slv,1919,5.95
slv,1920,6.05
slv,1921,6.15
slv,1922,6.24
slv,1923,6.26
slv,1924,6.27
slv,1925,6.28
slv,1926,6.3
slv,1927,6.31
slv,1928,6.3
slv,1929,6.28
slv,1930,6.26
slv,1931,6.25
slv,1932,6.23
slv,1933,6.2
slv,1934,6.17
slv,1935,6.14
slv,1936,6.11
slv,1937,6.08
slv,1938,6.08
slv,1939,6.07
slv,1940,6.07
slv,1941,6.06
slv,1942,6.06
slv,1943,6.05
slv,1944,6.04
slv,1945,6.02
slv,1946,6.01
slv,1947,6
slv,1948,6.05
slv,1949,6.11
slv,1950,6.16
slv,1951,6.19
slv,1952,6.27
slv,1953,6.33
slv,1954,6.4
slv,1955,6.47
slv,1956,6.53
slv,1957,6.59
slv,1958,6.65
slv,1959,6.69
slv,1960,6.73
slv,1961,6.75
slv,1962,6.75
slv,1963,6.74
slv,1964,6.7
slv,1965,6.64
slv,1966,6.57
slv,1967,6.49
slv,1968,6.4
slv,1969,6.3
slv,1970,6.2
slv,1971,6.11
slv,1972,6.01
slv,1973,5.91
slv,1974,5.82
slv,1975,5.72
slv,1976,5.62
slv,1977,5.51
slv,1978,5.39
slv,1979,5.27
slv,1980,5.14
slv,1981,5
slv,1982,4.87
slv,1983,4.74
slv,1984,4.61
slv,1985,4.49
slv,1986,4.37
slv,1987,4.26
slv,1988,4.15
slv,1989,4.05
slv,1990,3.95
slv,1991,3.86
slv,1992,3.78
slv,1993,3.7
slv,1994,3.61
slv,1995,3.53
slv,1996,3.43
slv,1997,3.32
slv,1998,3.2
slv,1999,3.07
slv,2000,2.93
slv,2001,2.8
slv,2002,2.68
slv,2003,2.58
slv,2004,2.5
slv,2005,2.43
slv,2006,2.39
slv,2007,2.35
slv,2008,2.32
slv,2009,2.29
slv,2010,2.26
slv,2011,2.24
slv,2012,2.21
slv,2013,2.18
slv,2014,2.16
slv,2015,2.14
gnq,1800,5.51
gnq,1801,5.51
gnq,1802,5.51
gnq,1803,5.51
gnq,1804,5.51
gnq,1805,5.51
gnq,1806,5.51
gnq,1807,5.51
gnq,1808,5.51
gnq,1809,5.51
gnq,1810,5.51
gnq,1811,5.51
gnq,1812,5.51
gnq,1813,5.51
gnq,1814,5.51
gnq,1815,5.51
gnq,1816,5.51
gnq,1817,5.51
gnq,1818,5.51
gnq,1819,5.51
gnq,1820,5.51
gnq,1821,5.51
gnq,1822,5.51
gnq,1823,5.51
gnq,1824,5.51
gnq,1825,5.51
gnq,1826,5.51
gnq,1827,5.51
gnq,1828,5.51
gnq,1829,5.51
gnq,1830,5.51
gnq,1831,5.51
gnq,1832,5.51
gnq,1833,5.51
gnq,1834,5.51
gnq,1835,5.51
gnq,1836,5.51
gnq,1837,5.51
gnq,1838,5.51
gnq,1839,5.51
gnq,1840,5.51
gnq,1841,5.51
gnq,1842,5.51
gnq,1843,5.51
gnq,1844,5.51
gnq,1845,5.51
gnq,1846,5.51
gnq,1847,5.51
gnq,1848,5.51
gnq,1849,5.51
gnq,1850,5.51
gnq,1851,5.51
gnq,1852,5.51
gnq,1853,5.51
gnq,1854,5.51
gnq,1855,5.51
gnq,1856,5.51
gnq,1857,5.51
gnq,1858,5.51
gnq,1859,5.51
gnq,1860,5.51
gnq,1861,5.51
gnq,1862,5.51
gnq,1863,5.51
gnq,1864,5.51
gnq,1865,5.51
gnq,1866,5.51
gnq,1867,5.51
gnq,1868,5.51
gnq,1869,5.51
gnq,1870,5.51
gnq,1871,5.51
gnq,1872,5.51
gnq,1873,5.51
gnq,1874,5.51
gnq,1875,5.51
gnq,1876,5.51
gnq,1877,5.51
gnq,1878,5.51
gnq,1879,5.51
gnq,1880,5.51
gnq,1881,5.51
gnq,1882,5.51
gnq,1883,5.51
gnq,1884,5.51
gnq,1885,5.51
gnq,1886,5.51
gnq,1887,5.51
gnq,1888,5.51
gnq,1889,5.51
gnq,1890,5.51
gnq,1891,5.51
gnq,1892,5.51
gnq,1893,5.51
gnq,1894,5.51
gnq,1895,5.51
gnq,1896,5.51
gnq,1897,5.51
gnq,1898,5.51
gnq,1899,5.51
gnq,1900,5.51
gnq,1901,5.51
gnq,1902,5.51
gnq,1903,5.51
gnq,1904,5.51
gnq,1905,5.51
gnq,1906,5.51
gnq,1907,5.51
gnq,1908,5.51
gnq,1909,5.51
gnq,1910,5.51
gnq,1911,5.51
gnq,1912,5.51
gnq,1913,5.51
gnq,1914,5.51
gnq,1915,5.51
gnq,1916,5.51
gnq,1917,5.51
gnq,1918,5.51
gnq,1919,5.51
gnq,1920,5.51
gnq,1921,5.51
gnq,1922,5.51
gnq,1923,5.51
gnq,1924,5.51
gnq,1925,5.51
gnq,1926,5.51
gnq,1927,5.51
gnq,1928,5.51
gnq,1929,5.51
gnq,1930,5.51
gnq,1931,5.51
gnq,1932,5.51
gnq,1933,5.51
gnq,1934,5.51
gnq,1935,5.51
gnq,1936,5.51
gnq,1937,5.51
gnq,1938,5.51
gnq,1939,5.51
gnq,1940,5.51
gnq,1941,5.51
gnq,1942,5.51
gnq,1943,5.51
gnq,1944,5.51
gnq,1945,5.51
gnq,1946,5.51
gnq,1947,5.51
