FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1008385,Fairfax Community Farmers' Market,http://www.communityfarmersmarkets.com,https://www.facebook.com/FairfaxCommunityFarmersMarket,nan,nan,Instagram communitymarkets,124 Bolinas Avenue,Fairfax,Marin,California,94930,04/29/2015 to 09/30/2015,Wed: 4:00 PM-8:00 PM;,nan,nan,nan,nan,nan,nan,-122.589895,37.985645,nan,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,3/26/2015 5:57:11 PM
1011456,Fairfield CFM,nan,nan,nan,nan,nan,Jefferson St. and Texas St.,Fairfield ,Solano,California,nan,04/30/2015 to 10/08/2015,Thu: 3:00 PM-7:00 PM;,nan,nan,nan,nan,nan,nan,-122.041901,38.2492249,nan,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/20/2015 2:45:19 PM
1004130,Fairfield Farmers Market,nan,https://www.facebook.com/FairfieldFarmersMarket,nan,nan,nan,North Main St. and East Grimes Ave.,Fairfield,Jefferson,Iowa,52556,06/01/2014 to 08/01/2014,Wed: 3:00 PM-6:00 PM;Sat: 8:00 AM-1:00 PM;,06/01/2014 to 10/01/2014,Wed: 3:00 PM-6:00 PM;,nan,nan,nan,nan,-91.96311999999999,41.010184,Closed-off public street,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,5/14/2014 2:46:43 PM
1003003,Fairfield Farmers' Market,http://www.fairfieldme.com/town/pages/farmers-market,nan,nan,nan,nan,81 Main Street,Fairfield,Somerset,Maine,04937,05/01/2015 to 05/01/2015,Wed: 2:00 AM-6:00 PM;Sat: 9:30 AM-1:30 PM;,nan,nan,nan,nan,nan,nan,-69.60011,44.58344,nan,Y,Y,Y,Y,Y,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/26/2015 9:42:58 PM
1003946,Fairgrounds Farmers Market,nan,nan,nan,nan,nan,2935 N. 5th St.,Reading,Berks,Pennsylvania,19602,nan,nan,nan,nan,nan,nan,nan,nan,-75.9391,40.4329,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002518,Fairhaven Farmers Market,http://www.greenfairhaven.com,nan,nan,nan,nan,Main and Huttleston Ave,Fairhaven,Bristol,Massachusetts,02719,06/19/2016 to 10/16/2016,Sun: 1:00 PM-4:00 PM;,nan,nan,nan,nan,nan,nan,-70.906663,41.643173,nan,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,6/27/2016 12:57:21 PM
1002517,Fairhaven Winter Farmers' Market,http://www.greenfairhaven.com,nan,nan,nan,nan,Bridge and Green Street,Fairhaven,Bristol,Massachusetts,02719,October to December,sun:1:00 PM - 4:00 PM;,nan,nan,nan,nan,nan,nan,-70.9030055555556,41.642122222222206,Educational institution,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/14/2012 2:03:37 PM
1000051,Fairhope Outdoor Farm Market,nan,nan,nan,nan,nan,Corner of Bancroft Street and Magnolia Avenue,Fairhope,Baldwin,Alabama,36532,May to July,Thu:3:00 PM - 6:00 PM;,nan,nan,nan,nan,nan,nan,-87.90197490000001,30.5244349,Local government building grounds,N,N,N,Y,N,-,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/7/2012 11:25:49 AM
1010944,Fairlington Farmers Market,http://www.fairlingtonfarmersmarket.org/,https://www.facebook.com/pages/Fairlington-Farmers-Market/398096920324762?ref=br_tf,https://twitter.com/search?q=Fairlington%20Farmers%20Market&src=typd&lang=en,nan,nan,3308 S. Stafford Street,Arlington ,Arlington,Virginia,22206,04/19/2015 to 11/22/2015,Sun: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-77.08720500000001,38.834958,nan,Y,N,N,N,N,-,Y,Y,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,3/20/2015 12:58:21 PM
1012237,Fairmont Farmers Market Downtown Location,nan,https://www.facebook.com/Fairmont-Farmers-Market-106429072728729/,nan,nan,nan,Adams Street,Fairmont,Marion,West Virginia,26554,06/07/2016 to 10/25/2016,Tue: 4:00 PM-6:00 PM;,nan,nan,nan,nan,nan,nan,-80.141524,39.485128,nan,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/5/2016 12:57:43 PM
1012242,Fairmont Farmers Market I-79 Technology Park Location ,nan,https://www.facebook.com/Fairmont-Farmers-Market-106429072728729/,nan,nan,nan,3000 Technology Drive,Fairmont ,Marion,West Virginia,26554,06/02/2016 to 10/27/2016,Thu: 4:00 PM-6:00 PM;,nan,nan,nan,nan,nan,nan,-80.191687,39.431585999999996,nan,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/5/2016 1:04:41 PM
1005320,Fairmount Farmers' Market,http://thefoodtrust.org/farmers-markets/market/fairmount,nan,nan,nan,nan,22nd Street and Fairmount Avenue,Philadelphia,Philadelphia,Pennsylvania,19130,06/01/2015 to 11/01/2015,Thu: 3:00 PM-7:00 PM;,nan,nan,nan,nan,nan,nan,-75.17405500000001,39.967378000000004,nan,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/24/2015 1:46:12 PM
1007717,Fairmount Neighborhood Farmers' Market,http://www.fairmountmarket.blogspot.com/,nan,nan,nan,nan,nan,Eugene,Lane,Oregon,nan,nan,nan,nan,nan,nan,nan,nan,nan,-123.07,44.0389,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1001296,Fairport Farmers Market,http://www.fairportny.com,no,no,no,Village of Fairport website,58 South Main St.,Fairport,Monroe,New York,14450,05/02/2015 to 11/19/2016,Sat: 7:00 AM-12:00 PM;,nan,nan,nan,nan,nan,nan,-77.442818,43.099984,nan,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,6/28/2016 11:22:28 AM
1006251,Fairview Elementary Youth Farmers' Market,http://www.dug.org,nan,nan,nan,nan,2715 W. 11th Ave,Denver,Denver,Colorado,80204,July to September,sun:12:00 PM - 2:00 PM;,nan,nan,nan,nan,nan,nan,-105.021583,39.734147,Educational institution,Y,N,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/9/2012 1:27:36 PM
1002043,Fairview Farmers & Artist Market,http://www.windancemarkets.com,nan,nan,nan,nan,1300 Village St.,Fairview,Multnomah,Oregon,97220,04/04/2014 to 10/30/2014,Thu: 4:00 PM-8:00 PM;,nan,nan,nan,nan,nan,nan,-122.43869,45.531244,Private business parking lot,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/4/2014 10:24:10 PM
1000376,Fairview Farmers Market,nan,nan,nan,nan,nan,"Off of Collins Ave., N. on Alabama",Fairview,Camden,New Jersey,07022,nan,nan,nan,nan,nan,nan,nan,nan,-73.999,40.8126,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000394,Fairview Farmers Market,nan,nan,nan,nan,nan,Fairview Avenue,Montgomery,Montgomery,Alabama,36108,nan,nan,nan,nan,nan,nan,nan,nan,-86.363,32.3465,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007027,Fairview Tailgate Market,nan,nan,nan,nan,nan,594 Old Charlotte Hwy,Fairview,Buncombe,North Carolina,28732,nan,nan,nan,nan,nan,nan,nan,nan,-82.4505,35.5462,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009359,Fairview WV Farmer's Market ,http://www.localharvest.org/fairview-wv-farmers-market-M44640,nan,nan,nan,nan,"RT. 218, 318 Main Street, Formerly's Poppy's Parking",Fairview,nan,West Virginia,26570,nan,nan,nan,nan,nan,nan,nan,nan,-80.2474,39.5924,nan,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1010667,"Faith in Place Winter Farmers Market - Augustana Lutheran Church of Hyde Park, Chicago",http://org2.salsalabs.com/o/6265/p/salsa/web/common/public/content?content_item_KEY=8942,https://www.facebook.com/FaithInPlace,https://twitter.com/faithinplace,nan,nan,5500 S. Woodlawn Ave,Chicago,Cook,Illinois,60637,02/06/2016 to 02/06/2016,Sat: 10:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-87.59738349999999,41.794881200000006,nan,Y,N,N,N,Y,-,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,1/5/2016 3:20:25 PM
1011719,Faith in Place Winter Farmers Market - Berry Memorial United Methodist Church,http://www.faithinplace.org/our-programs/winter-farmers-markets,facebook.com/FaithInPlace,twitter.com/faithinplace,nan,nan,4754 N. Leavitt,Chicago ,Cook,Illinois,60625,12/05/2015,Sat: 10:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-87.684336,41.968131,nan,Y,N,N,N,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,10/26/2015 3:49:21 PM
1010668,"Faith in Place Winter Farmers Market - Beverly Unitarian Church, Chicago",http://org2.salsalabs.com/o/6265/p/salsa/web/common/public/content?content_item_KEY=8942,https://www.facebook.com/FaithInPlace,https://twitter.com/faithinplace,nan,nan,10244 S. Longwood Drive,Chicago,Cook,Illinois,60643,03/05/2016 to ,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-87.671314,41.706860999999996,nan,Y,N,N,N,Y,-,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,10/21/2015 2:44:56 PM
1011720,Faith in Place Winter Farmers Market - Calvary Episcopal Church,http://www.faithinplace.org/our-programs/winter-farmers-markets,facebook.com/FaithInPlace,twitter.com/faithinplace,nan,nan,105 W. Maple St.,Lombard,DuPage,Illinois,60148,01/17/2016,Sun: 10:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-88.020798,41.883775,nan,Y,N,N,N,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,10/26/2015 4:01:24 PM
1011721,Faith in Place Winter Farmers Market - Church of St. Benedict,http://www.faithinplace.org/our-programs/winter-farmers-markets,facebook.com/FaithInPlace,twitter.com/faithinplace,nan,nan,909 Lily Cache Lane,Bolingbrook,Will,Illinois,nan,03/12/2016 to ,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-88.1071232,41.689567700000005,nan,Y,N,N,N,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,10/26/2015 4:00:28 PM
1011725,Faith in Place Winter Farmers Market - Congregational Church of Jefferson Park,http://www.faithinplace.org/our-programs/winter-farmers-markets,facebook.com/FaithInPlace,twitter.com/faithinplace,nan,nan,5320 W Giddings St.,Chicago ,Cook,Illinois,60630,02/21/2016 to ,Sun: 10:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-87.7607762,41.9665391,nan,Y,N,N,N,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,10/28/2015 11:56:48 AM
1010670,Faith in Place Winter Farmers Market - Countryside Church Unitarian Universalist,http://org2.salsalabs.com/o/6265/p/salsa/web/common/public/content?content_item_KEY=8942,https://www.facebook.com/FaithInPlace,https://twitter.com/faithinplace,nan,nan,1025 N. Smith Street,Palatine,Cook,Illinois,60067,03/13/2016,Sun: 10:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-88.0476,42.128913,nan,Y,N,N,N,Y,-,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,10/28/2015 11:30:48 AM
1011724,Faith in Place Winter Farmers Market - DuPage Unitarian Universalist Church,http://www.faithinplace.org/our-programs/winter-farmers-markets,facebook.com/FaithInPlace,twitter.com/faithinplace,nan,nan,1828 Old Naperville Rd.,Naperville,Cook,Illinois,60563,11/22/2015 to ,Sun: 10:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-88.1184804,41.8044225,nan,Y,N,N,N,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,10/28/2015 11:51:45 AM
1010671,"Faith in Place Winter Farmers Market - Euclid Avenue United Methodist Church, Oak Park",http://org2.salsalabs.com/o/6265/p/salsa/web/common/public/content?content_item_KEY=8942,https://www.facebook.com/FaithInPlace,https://twitter.com/faithinplace,nan,nan,405 S. Euclid Ave,Oak Park,Cook,Illinois,60302,03/19/2016 to ,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-87.7930585,41.8811965,nan,Y,N,N,N,Y,-,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,10/26/2015 1:35:15 PM
1011723,Faith in Place Winter Farmers Market - First Congregational Church of Geneva,http://www.faithinplace.org/our-programs/winter-farmers-markets,facebook.com/FaithInPlace,twitter.com/faithinplace,nan,nan,321 Hamilton St.,Geneva ,Kane,Illinois,60134,11/21/2015,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-88.308656,41.889453,nan,Y,N,N,N,Y,-,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,10/28/2015 11:57:43 AM
1011726,Faith in Place Winter Farmers Market - Good Shepherd Lutheran Church - Oak Park,http://www.faithinplace.org/our-programs/winter-farmers-markets,facebook.com/FaithInPlace,twitter.com/faithinplace,nan,nan,611 Randolph St.,Oak Park,Cook,Illinois,60302,01/09/2016,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-87.78993,41.883229,nan,Y,N,N,N,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,10/28/2015 12:03:52 PM
1011722,Faith in Place Winter Farmers Market - Greenstone United Methodist Church - Pullman,http://www.faithinplace.org/our-programs/winter-farmers-markets,facebook.com/FaithInPlace,twitter.com/faithinplace,nan,nan,11211 S. St. Lawrence Ave.,Chicago ,Cook,Illinois,60628,11/07/2015,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-87.6083398,41.6907148,nan,Y,N,N,N,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,10/28/2015 11:31:53 AM
1010666,"Faith in Place Winter Farmers Market - Our Saviour's Lutheran Church, Arlington Heights",http://org2.salsalabs.com/o/6265/p/salsa/web/common/public/content?content_item_KEY=8942,https://www.facebook.com/FaithInPlace,https://twitter.com/faithinplace,nan,nan,1234 N. Arlington Heights Road,Arlington Heights,Cook,Illinois,60004,02/13/2016,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-87.981105,42.098657,nan,Y,N,N,N,Y,-,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,10/26/2015 1:59:08 PM
1010664,"Faith in Place Winter Farmers Market - St. Luke's Lutheran Church, Park Ridge",http://org2.salsalabs.com/o/6265/p/salsa/web/common/public/content?content_item_KEY=8942,https://www.facebook.com/FaithInPlace,https://twitter.com/faithinplace,nan,nan,205 N. Prospect Ave,Park Ridge,Cook,Illinois,60068,01/23/2016 to ,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-87.829032,42.013971999999995,nan,Y,N,N,N,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,10/26/2015 1:51:51 PM
1011727,Faith in Place Winter Farmers Market - St. Stephen's Lutheran Church - Chicago,http://www.faithinplace.org/our-programs/winter-farmers-markets,facebook.com/FaithInPlace,twitter.com/faithinplace,nan,nan,8500 S. Maryland Ave. ,Chicago,Cook,Illinois,60068,01/30/2016 to 01/30/2016,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-87.584824,41.740975,nan,Y,N,N,N,Y,-,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,1/5/2016 3:54:50 PM
1010665,"Faith in Place Winter Farmers Market - Temple Sholom, Chicago",http://org2.salsalabs.com/o/6265/p/salsa/web/common/public/content?content_item_KEY=8942,https://www.facebook.com/FaithInPlace,https://twitter.com/faithinplace,nan,nan,3480 N. Lake Shore Drive,Chicago,Cook,Illinois,60657,02/28/2016,Sun: 9:30 AM-1:30 PM;,nan,nan,nan,nan,nan,nan,-87.6420127,41.9461049,nan,Y,N,N,N,Y,-,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,1/5/2016 4:08:08 PM
1011218,"Faith, Hope, and Charity Worship Center Farm Stand",nan,nan,nan,nan,nan,Columbia and Plymouth Avenue,Rochester,Monroe,New York,14608,07/09/2015 to 09/03/2015,Thu: 3:00 PM-7:00 PM;,nan,nan,nan,nan,nan,nan,-77.6203997,43.1415308,nan,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/8/2015 9:30:25 AM
1003237,Falcon Heights Farmers Market,http://www.stpaulfarmersmarket.com,nan,nan,nan,nan,2025 Larpenteur Ave.,Falcon Heights,Ramsey,Minnesota,55108,nan,nan,nan,nan,nan,nan,nan,nan,-93.0877,44.9609,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1011905,Falconer Farmers Market,nan,nan,nan,nan,nan,Davis Park,Falconer,Chautauqua,New York,14733,06/04/2016 to 10/29/2016,Sat: 9:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-79.19836140000001,42.1173149,nan,Y,Y,N,Y,Y,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,4/28/2016 10:13:28 AM
1003023,Fall Area Farm & Flea Market,nan,nan,nan,nan,nan,nan,Fall River,Columbia,Wisconsin,53932,nan,nan,nan,nan,nan,nan,nan,nan,-89.0339,43.3658,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009496,Fall Line Farmers Market on First Fridays ,http://www.localharvest.org/fall-line-farmers-market-on-first-fridays-M58919,nan,nan,nan,nan,210 S. Wayne St.,Milledgeville,nan,Georgia,31061,nan,nan,nan,nan,nan,nan,nan,nan,-83.2266,33.0796,nan,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1011342,Fall River Downtown Farmers' Market,nan,Fall River Farmers' Markets,nan,nan,nan,Corner of Columbia and Canal Street,Fall River,Bristol,Massachusetts,02720,06/30/2015 to 09/29/2015,Tue: 3:30 PM-6:30 PM;,nan,nan,nan,nan,nan,nan,-71.1626637,41.6990801,nan,Y,Y,N,Y,Y,-,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/14/2015 10:18:27 AM
1006895,Fall River/Lou Sevin Square,nan,nan,nan,nan,nan,Old 2nd Street,Fall River,Bristol,Massachusetts,02722,nan,nan,nan,nan,nan,nan,nan,nan,-71.1563,41.699,Co-located with wholesale market facility,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1003364,Fallbrook Certified Farmers Market,nan,nan,nan,nan,nan,102 S. Main Street,Fallbrook,San Diego,California,92028,01/04/2013 to 12/27/2013,Mon: 10:00 AM-2:00 PM;Tue: 10:00 AM-2:00 PM;Wed: 10:00 AM-2:00 PM;Thu: 10:00 AM-2:00 PM;Fri: 10:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-117.25111499999998,33.381644,Other,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/11/2013 10:42:59 AM
1009705,Fallbrook Farmers' Market,http://www.fallbrookfarmersmarket.com,https://www.facebook.com/pages/Fallbrook-Farmers-Market/154700634599512,nan,nan,nan,570 Fallbrook Blvd,Lincoln,Lancaster,Nebraska,68521,05/05/2016 to 09/29/2016,Thu: 4:30 PM-8:00 PM;,nan,nan,nan,nan,nan,nan,-96.728126,40.877637,nan,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,6/27/2016 1:50:24 PM
1005016,Fallon's Maine Street Market,nan,nan,nan,nan,nan,116 S. Maine Street,Fallon,Churchill,Nevada,89406,nan,nan,nan,nan,nan,nan,nan,nan,-118.76799999999999,39.4701,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 14 2010  3:12PM
1010174,Falls Church Farmers Market,http://www.fallschurchva.gov/farmersmarket,https://www.facebook.com/FallsChurchFarmersMarket,nan,nan,nan,300 Park Avenue,Falls Church ,Falls Church,Virginia,22046,01/01/2014 to 12/31/2014,Sat: 8:00 AM-12:00 PM;,nan,nan,nan,nan,nan,nan,-77.172531,38.885529999999996,nan,Y,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,6/29/2016 9:45:30 AM
1010889,Falls Park Farmers Market ,http://www.fallsparkfarmersmarket.com,www.facebook.com/FallsParkFarmersMarket,nan,nan,nan,E Falls Park Drive and N 2nd Ave,Sioux Falls ,Minnehaha,South Dakota,57101,05/02/2015 to 10/31/2015,Sat: 8:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-96.723203,43.560777,nan,Y,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,N,3/5/2015 10:52:33 PM
1009761,Falmouth Farmers Market,nan,nan,nan,nan,nan,nan,Falmouth ,Cumberland,Maine,nan,05/21/2014 to ,Wed: 12:00 PM-4:00 PM;,nan,nan,nan,nan,nan,nan,-70.236131,43.721639,nan,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/4/2014 12:45:40 PM
1003817,Falmouth Farmers' Market,http://www.falmouthfarmersmarket.org/,https://www.facebook.com/pages/Falmouth-Farmers-Market/17229809445,nan,nan,nan,"Marine Park, Scranton Avenue",Falmouth,Barnstable,Massachusetts,02540,05/21/2013 to 10/08/2015,Thu: 12:00 AM-6:00 PM;,nan,nan,nan,nan,nan,nan,-70.60346159999999,41.5488456,nan,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,4/24/2015 6:33:11 PM
1002955,Family Roadside Farmers Market,nan,nan,nan,nan,nan,1418 North Main Street,Williamstown,Grant,Kentucky,41097,May to October,Sat:9:00 AM - 6:00 PM;,nan,nan,nan,nan,nan,nan,-84.57700000000001,38.65992,Private business parking lot,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/24/2012 2:20:46 PM
1008076,Farm 2 Family Brunswick Friday Farmers Market,http://www.farm2familydirect.com,https://www.facebook.com/gvthursday.farmersmarket,nan,nan,nan,10600 Bubling Wells Rd,Grass Valley,Nevada,California,95945,05/01/2014 to 10/31/2014,Fri: 3:00 PM-6:00 PM;,nan,nan,nan,nan,nan,nan,-121.02789299999999,39.232620000000004,Other,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,5/12/2014 2:08:57 PM
1001888,Farm and Ranch Market (FARM),nan,nan,nan,nan,nan,28th & North Avenue,Grand Junction,Mesa,Colorado,nan,nan,nan,nan,nan,nan,nan,nan,nan,-108.53399999999999,39.0774,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
